销售日期,扫码销售时间,单品编码,销量(千克),销售单价(元/千克),销售类型,是否打折销售
2023-06-28 00:00:00,10:39:10.858,102900005115786,0.357,3.4,销售,否
2023-06-28 00:00:00,10:40:54.129,102900011016701,0.33,5.2,销售,否
2023-06-28 00:00:00,10:42:58.734,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,10:44:25.686,102900005116714,0.376,12,销售,否
2023-06-28 00:00:00,10:44:27.936,102900005115786,0.446,3.4,销售,否
2023-06-28 00:00:00,10:44:35.733,102900011008164,0.465,5.2,销售,否
2023-06-28 00:00:00,10:44:38.498,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,10:46:25.021,102900011032848,1,4.8,销售,否
2023-06-28 00:00:00,10:46:35.415,106949711300259,1,2,销售,否
2023-06-28 00:00:00,10:46:36.467,102900005116714,0.368,12,销售,否
2023-06-28 00:00:00,10:46:36.672,102900005116714,0.468,12,销售,否
2023-06-28 00:00:00,10:47:20.248,102900011030110,1,6.8,销售,否
2023-06-28 00:00:00,10:47:20.618,102900011008164,0.407,5.2,销售,否
2023-06-28 00:00:00,10:54:48.164,102900005116899,0.345,16,销售,否
2023-06-28 00:00:00,10:54:49.495,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,10:55:54.637,102900011034330,1,5.5,销售,否
2023-06-28 00:00:00,10:58:21.072,102900005115786,0.476,3.4,销售,否
2023-06-28 00:00:00,10:59:31.78,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,11:00:52.95,102900011034026,0.508,14,销售,否
2023-06-28 00:00:00,11:01:11.571,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,11:08:47.98,102900005115250,0.238,24,销售,否
2023-06-28 00:00:00,11:11:08.295,102900005116899,1.134,16,销售,否
2023-06-28 00:00:00,11:11:23.963,102900011032848,1,4.8,销售,否
2023-06-28 00:00:00,11:11:24.332,102900005115250,0.063,24,销售,否
2023-06-28 00:00:00,11:11:41.997,102900011035078,0.235,20,销售,否
2023-06-28 00:00:00,11:11:42.212,102900011016701,0.271,5.2,销售,否
2023-06-28 00:00:00,11:14:38.987,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,11:14:39.794,102900011034330,1,5.5,销售,否
2023-06-28 00:00:00,11:15:26.173,102900005116714,0.376,12,销售,否
2023-06-28 00:00:00,11:19:30.914,102900005116714,0.702,12,销售,否
2023-06-28 00:00:00,11:21:03.342,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,11:21:08.623,102900011016701,0.155,5.2,销售,否
2023-06-28 00:00:00,11:23:00.401,102900005115786,0.476,3.4,销售,否
2023-06-28 00:00:00,11:23:03.842,102900005116899,0.382,16,销售,否
2023-06-28 00:00:00,11:23:09.902,106971533450003,1,3,销售,否
2023-06-28 00:00:00,11:27:16.777,102900011000328,0.435,12,销售,否
2023-06-28 00:00:00,11:27:17.185,102900005116714,0.385,12,销售,否
2023-06-28 00:00:00,11:27:51.026,106949711300259,1,2,销售,否
2023-06-28 00:00:00,11:27:51.203,106949711300259,1,2,销售,否
2023-06-28 00:00:00,11:27:51.586,102900011031926,1,3.8,销售,否
2023-06-28 00:00:00,11:27:51.767,102900011031926,1,3.8,销售,否
2023-06-28 00:00:00,11:27:56.647,102900005115786,0.833,3.4,销售,否
2023-06-28 00:00:00,11:27:57.161,102900005115908,0.654,6,销售,否
2023-06-28 00:00:00,11:29:09.389,106949711300259,1,2,销售,否
2023-06-28 00:00:00,11:32:05.733,102900011000328,0.351,12,销售,否
2023-06-28 00:00:00,11:45:23.491,102900005116714,0.334,12,销售,否
2023-06-28 00:00:00,11:53:51.686,102900005116714,0.719,12,销售,否
2023-06-28 00:00:00,11:54:58.225,102900005115823,0.389,8,销售,否
2023-06-28 00:00:00,11:59:22.983,102900011034330,1,5.5,销售,否
2023-06-28 00:00:00,12:02:38.392,102900051000463,1.085,5.2,销售,否
2023-06-28 00:00:00,12:02:40.592,102900005115250,0.184,24,销售,否
2023-06-28 00:00:00,12:03:56.561,102900011022764,0.318,12,销售,否
2023-06-28 00:00:00,12:09:21.599,102900011022764,0.393,12,销售,否
2023-06-28 00:00:00,12:09:22.593,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,12:09:22.952,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,12:10:33.734,102900005115823,0.565,8,销售,否
2023-06-28 00:00:00,12:10:33.936,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,12:14:15.891,106949711300259,1,2,销售,否
2023-06-28 00:00:00,12:17:19.685,102900005116257,0.386,6,销售,否
2023-06-28 00:00:00,12:17:19.886,102900005115786,0.357,3.4,销售,否
2023-06-28 00:00:00,12:26:03.936,102900005115786,0.357,3.4,销售,否
2023-06-28 00:00:00,12:26:07.936,102900011023464,0.33,5.2,销售,否
2023-06-28 00:00:00,12:26:32.623,102900011000328,0.485,12,销售,否
2023-06-28 00:00:00,12:27:38.824,102900005116714,0.36,12,销售,否
2023-06-28 00:00:00,12:29:22.472,102900011000328,0.259,12,销售,否
2023-06-28 00:00:00,12:37:13.23,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,12:57:34.43,102900005115823,0.503,8,销售,否
2023-06-28 00:00:00,12:58:12.025,102900011016701,0.543,5.2,销售,否
2023-06-28 00:00:00,13:12:11.583,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,13:12:11.79,102900005116257,0.47,6,销售,否
2023-06-28 00:00:00,13:14:40.373,102900011008164,0.64,5.2,销售,否
2023-06-28 00:00:00,13:21:11.905,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,13:31:18.274,102900005115786,0.446,3.4,销售,否
2023-06-28 00:00:00,13:36:35.192,102900005116714,0.309,12,销售,否
2023-06-28 00:00:00,13:36:35.408,102900011007969,0.218,9.2,销售,否
2023-06-28 00:00:00,13:36:35.801,102900005115786,0.357,3.4,销售,否
2023-06-28 00:00:00,13:56:08.701,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,13:56:57.433,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,13:56:59.159,106971533450003,1,3,销售,否
2023-06-28 00:00:00,13:56:59.334,106971533450003,1,3,销售,否
2023-06-28 00:00:00,13:57:32.936,102900005115762,0.417,3.4,销售,否
2023-06-28 00:00:00,13:59:53.405,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,14:00:07.746,102900005115946,0.302,6,销售,否
2023-06-28 00:00:00,14:00:21.889,102900011034026,0.537,14,销售,否
2023-06-28 00:00:00,14:00:25.483,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,14:04:28.373,102900005116714,0.326,12,销售,否
2023-06-28 00:00:00,14:04:28.78,102900005115250,0.23,24,销售,否
2023-06-28 00:00:00,14:04:59.28,102900005116714,0.426,12,销售,否
2023-06-28 00:00:00,14:08:18.342,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,14:08:21.03,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,14:08:29.686,106949711300259,1,2,销售,否
2023-06-28 00:00:00,14:10:46.211,102900011034026,0.565,14,销售,否
2023-06-28 00:00:00,14:10:55.665,102900011008164,0.485,5.2,销售,否
2023-06-28 00:00:00,14:10:57.048,102900011016701,0.795,5.2,销售,否
2023-06-28 00:00:00,14:10:57.668,102900005116257,0.554,6,销售,否
2023-06-28 00:00:00,14:12:22.498,102900005116714,0.87,12,销售,否
2023-06-28 00:00:00,14:15:31.17,102900005116714,0.443,12,销售,否
2023-06-28 00:00:00,14:15:32.78,102900005115786,0.446,3.4,销售,否
2023-06-28 00:00:00,14:15:53,102900011008164,0.465,5.2,销售,否
2023-06-28 00:00:00,14:16:48.993,102900005115250,0.084,24,销售,否
2023-06-28 00:00:00,14:20:49.127,102900011008164,0.426,5.2,销售,否
2023-06-28 00:00:00,14:20:49.532,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,14:21:54.793,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,14:21:57.147,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,14:23:41.243,102900011016701,0.775,5.2,销售,否
2023-06-28 00:00:00,14:26:50.45,102900011023464,0.31,5.2,销售,否
2023-06-28 00:00:00,14:28:19.531,102900005116714,0.284,12,销售,否
2023-06-28 00:00:00,14:28:19.733,102900005115762,0.446,3.4,销售,否
2023-06-28 00:00:00,14:28:19.929,102900005115823,0.415,8,销售,否
2023-06-28 00:00:00,14:28:20.318,102900051000463,0.388,5.2,销售,否
2023-06-28 00:00:00,14:29:04.245,102900011022764,0.736,12,销售,否
2023-06-28 00:00:00,14:49:13.795,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,14:50:42.218,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,14:53:48.92,102900005116257,0.604,6,销售,否
2023-06-28 00:00:00,14:53:50.889,102900005119975,0.399,4.8,销售,否
2023-06-28 00:00:00,14:55:05.342,102900011000328,0.535,12,销售,否
2023-06-28 00:00:00,15:04:03.305,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,15:07:08.458,102900011007969,0.306,9.2,销售,否
2023-06-28 00:00:00,15:07:16.108,102900005115908,0.822,6,销售,否
2023-06-28 00:00:00,15:11:38.561,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,15:13:10.124,102900005115823,0.276,8,销售,否
2023-06-28 00:00:00,15:13:11.95,102900005115250,0.338,24,销售,否
2023-06-28 00:00:00,15:17:02.155,102900005115823,0.402,8,销售,否
2023-06-28 00:00:00,15:32:41.561,106971533450003,1,3,销售,否
2023-06-28 00:00:00,15:33:16.264,106949711300259,1,2,销售,否
2023-06-28 00:00:00,15:35:07.052,102900005115762,0.446,3.4,销售,否
2023-06-28 00:00:00,15:38:20.117,102900051000944,0.339,26,销售,否
2023-06-28 00:00:00,15:48:23.048,106949711300259,1,2,销售,否
2023-06-28 00:00:00,15:51:04.891,102900011000328,0.309,12,销售,否
2023-06-28 00:00:00,15:51:06.217,102900011016701,0.465,5.2,销售,否
2023-06-28 00:00:00,15:53:25.742,102900005115908,0.621,6,销售,否
2023-06-28 00:00:00,15:54:45.594,102900005116714,0.376,12,销售,否
2023-06-28 00:00:00,15:55:31.811,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,15:56:28.436,102900011035078,0.19,20,销售,否
2023-06-28 00:00:00,15:56:41.561,102900011000328,0.184,12,销售,否
2023-06-28 00:00:00,16:02:34.94,102900005115786,0.774,3.4,销售,否
2023-06-28 00:00:00,16:05:52.045,102900005115786,0.476,3.4,销售,否
2023-06-28 00:00:00,16:05:56.92,102900011034439,1,5.8,销售,否
2023-06-28 00:00:00,16:06:02.83,102900011016701,0.291,5.2,销售,否
2023-06-28 00:00:00,16:11:44.001,106949711300259,1,2,销售,否
2023-06-28 00:00:00,16:14:15.248,102900011007969,0.218,9.2,销售,否
2023-06-28 00:00:00,16:16:49.231,102900005115786,0.327,3.4,销售,否
2023-06-28 00:00:00,16:23:43.092,102900005115823,0.352,8,销售,否
2023-06-28 00:00:00,16:23:43.486,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,16:23:43.855,102900011000328,0.192,12,销售,否
2023-06-28 00:00:00,16:26:34.873,102900005115946,0.42,6,销售,否
2023-06-28 00:00:00,16:30:58.053,102900011023464,0.465,5.2,销售,否
2023-06-28 00:00:00,16:30:58.299,102900011016701,0.504,5.2,销售,否
2023-06-28 00:00:00,16:30:58.525,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,16:30:58.742,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,16:34:08.983,102900011022764,0.903,12,销售,否
2023-06-28 00:00:00,16:35:12.766,102900011031926,1,3.8,销售,否
2023-06-28 00:00:00,16:35:12.947,102900005119975,0.231,4.8,销售,否
2023-06-28 00:00:00,16:40:59.689,102900005115250,0.259,24,销售,否
2023-06-28 00:00:00,16:44:35.844,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,16:44:36.484,102900011016701,0.426,5.2,销售,否
2023-06-28 00:00:00,16:46:11.704,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,16:47:11.733,102900011008164,0.678,5.2,销售,否
2023-06-28 00:00:00,16:49:28.783,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,16:50:03.765,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,16:50:04.323,106949711300259,1,2,销售,否
2023-06-28 00:00:00,16:50:08.608,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,16:51:48.373,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,16:52:16.842,102900011022764,0.435,12,销售,否
2023-06-28 00:00:00,16:52:19.203,102900011008164,0.407,5.2,销售,否
2023-06-28 00:00:00,16:52:30.217,102900005115250,0.163,24,销售,否
2023-06-28 00:00:00,16:53:27.869,102900005116509,1.007,6,销售,否
2023-06-28 00:00:00,16:53:55.646,102900011030110,1,6.8,销售,否
2023-06-28 00:00:00,16:53:55.994,102900011032022,1,1.4,销售,是
2023-06-28 00:00:00,16:53:56.099,102900011032022,1,1.4,销售,是
2023-06-28 00:00:00,16:53:56.41,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,16:53:56.584,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,16:53:56.759,106949711300259,1,2,销售,否
2023-06-28 00:00:00,16:54:32.547,102900011016701,0.601,5.2,销售,否
2023-06-28 00:00:00,16:55:12.571,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,16:55:13.363,102900005119975,0.441,4.8,销售,否
2023-06-28 00:00:00,16:55:15.692,102900011016701,0.407,5.2,销售,否
2023-06-28 00:00:00,16:56:26.624,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,16:56:28.773,102900005115946,0.336,6,销售,否
2023-06-28 00:00:00,16:56:36.342,102900011008164,0.465,5.2,销售,否
2023-06-28 00:00:00,16:57:06.764,102900011030110,1,6.8,销售,否
2023-06-28 00:00:00,16:58:45.093,102900011016701,0.252,5.2,销售,否
2023-06-28 00:00:00,16:59:45.933,102900011032848,1,4.8,销售,否
2023-06-28 00:00:00,17:00:07.903,102900005115823,0.302,8,销售,否
2023-06-28 00:00:00,17:00:09.236,102900011008164,0.426,5.2,销售,否
2023-06-28 00:00:00,17:00:11.752,106949711300259,1,2,销售,否
2023-06-28 00:00:00,17:00:18.752,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,17:00:29.308,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,17:01:19.624,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,17:04:11.042,102900011034026,0.529,14,销售,否
2023-06-28 00:00:00,17:12:15.041,102900005116714,0.778,12,销售,否
2023-06-28 00:00:00,17:12:15.235,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,17:12:15.415,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,17:13:07.467,102900005116257,0.218,6,销售,否
2023-06-28 00:00:00,17:23:34.68,102900005119975,0.462,4.8,销售,否
2023-06-28 00:00:00,17:28:23.612,102900011000328,0.142,12,销售,否
2023-06-28 00:00:00,17:28:24.715,102900011032848,1,4.8,销售,否
2023-06-28 00:00:00,17:33:28.834,102900011032022,1,1.4,销售,是
2023-06-28 00:00:00,17:33:28.933,102900011032022,1,1.4,销售,是
2023-06-28 00:00:00,17:33:29.398,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,17:33:29.941,102900005116714,0.343,12,销售,否
2023-06-28 00:00:00,17:33:30.345,102900005118824,0.219,16,销售,否
2023-06-28 00:00:00,17:34:07.311,102900005116714,0.426,12,销售,否
2023-06-28 00:00:00,17:34:09.041,102900011000328,0.46,12,销售,否
2023-06-28 00:00:00,17:34:50.181,102900005115250,0.146,24,销售,否
2023-06-28 00:00:00,17:36:36.607,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,17:38:18.264,102900005115823,0.402,8,销售,否
2023-06-28 00:00:00,17:39:54.785,102900005115823,0.339,8,销售,否
2023-06-28 00:00:00,17:41:09.201,102900011032848,1,4.8,销售,否
2023-06-28 00:00:00,17:44:51.468,102900011022764,0.251,12,销售,否
2023-06-28 00:00:00,17:44:51.676,102900005115823,0.264,8,销售,否
2023-06-28 00:00:00,17:45:35.373,102900005115946,0.487,6,销售,否
2023-06-28 00:00:00,17:47:44.291,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,17:47:45.079,102900011034330,1,5.5,销售,否
2023-06-28 00:00:00,17:47:45.272,102900005116714,0.351,12,销售,否
2023-06-28 00:00:00,17:49:40.986,106949711300259,1,2,销售,否
2023-06-28 00:00:00,17:49:41.159,106949711300259,1,2,销售,否
2023-06-28 00:00:00,17:50:48.664,106949711300259,1,2,销售,否
2023-06-28 00:00:00,17:52:50.937,102900005115946,0.319,6,销售,否
2023-06-28 00:00:00,17:52:51.132,102900005115786,0.417,3.4,销售,否
2023-06-28 00:00:00,17:53:11.717,102900005115946,0.487,6,销售,否
2023-06-28 00:00:00,17:54:17.358,102900011030097,1,4.5,销售,否
2023-06-28 00:00:00,17:54:25.28,102900011016701,0.446,5.2,销售,否
2023-06-28 00:00:00,17:55:27.201,102900005115250,0.104,24,销售,否
2023-06-28 00:00:00,17:55:43.816,102900011032022,1,2.8,销售,否
2023-06-28 00:00:00,17:55:44.011,102900011032022,1,2.8,销售,否
2023-06-28 00:00:00,17:55:44.204,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,17:55:44.391,102900011035078,0.23,20,销售,否
2023-06-28 00:00:00,17:56:17.951,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,17:57:27.607,102900005115946,0.386,6,销售,否
2023-06-28 00:00:00,17:59:19.483,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,17:59:24.323,102900011022764,0.351,12,销售,否
2023-06-28 00:00:00,18:01:11.733,106949711300259,1,2,销售,否
2023-06-28 00:00:00,18:01:20.983,106949711300259,1,2,销售,否
2023-06-28 00:00:00,18:01:59.706,102900011016701,0.349,5.2,销售,否
2023-06-28 00:00:00,18:02:03.418,102900005116257,0.571,6,销售,否
2023-06-28 00:00:00,18:03:15.469,102900005115823,0.389,8,销售,否
2023-06-28 00:00:00,18:03:15.673,102900005115250,0.284,24,销售,否
2023-06-28 00:00:00,18:03:17.01,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,18:03:17.928,106949711300259,1,2,销售,否
2023-06-28 00:00:00,18:05:23.165,102900011032343,0.365,20.8,销售,否
2023-06-28 00:00:00,18:05:23.763,102900011022764,0.301,12,销售,否
2023-06-28 00:00:00,18:06:23.373,102900011016701,0.33,5.2,销售,否
2023-06-28 00:00:00,18:06:24.945,106971533450003,1,3,销售,否
2023-06-28 00:00:00,18:07:22.769,102900005116257,0.587,6,销售,否
2023-06-28 00:00:00,18:07:23.167,102900005119975,0.441,4.8,销售,否
2023-06-28 00:00:00,18:07:23.788,102900011000328,0.594,12,销售,否
2023-06-28 00:00:00,18:07:56.534,102900011030110,1,6.8,销售,否
2023-06-28 00:00:00,18:08:54.639,102900011013274,1,6.8,销售,否
2023-06-28 00:00:00,18:09:36.045,102900011000328,0.142,12,销售,否
2023-06-28 00:00:00,18:10:41.858,102900011016701,0.233,5.2,销售,否
2023-06-28 00:00:00,18:10:56.889,102900005115823,0.465,8,销售,否
2023-06-28 00:00:00,18:11:57.961,102900005115250,0.213,24,销售,否
2023-06-28 00:00:00,18:13:07.702,102900005116509,0.386,6,销售,否
2023-06-28 00:00:00,18:13:07.917,102900011016701,0.291,5.2,销售,否
2023-06-28 00:00:00,18:13:56.981,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,18:15:39.376,102900005116714,0.401,12,销售,否
2023-06-28 00:00:00,18:15:40.319,102900005115250,0.129,24,销售,否
2023-06-28 00:00:00,18:18:12.795,102900011008164,0.426,5.2,销售,否
2023-06-28 00:00:00,18:19:28.752,102900005115946,0.352,6,销售,否
2023-06-28 00:00:00,18:19:35.983,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,18:21:46.735,106949711300259,1,2,销售,否
2023-06-28 00:00:00,18:23:05.03,102900011034330,1,5.5,销售,否
2023-06-28 00:00:00,18:23:06.967,102900011034330,1,5.5,销售,否
2023-06-28 00:00:00,18:23:59.35,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,18:28:13.174,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,18:37:02.239,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,18:39:38.41,106949711300259,1,2,销售,否
2023-06-28 00:00:00,18:39:39.517,102900005115946,0.218,6,销售,否
2023-06-28 00:00:00,18:39:41.045,102900005119975,0.231,4.8,销售,否
2023-06-28 00:00:00,18:45:45.061,102900011031100,1,5.8,销售,否
2023-06-28 00:00:00,18:45:54.701,102900005115250,0.2,24,销售,否
2023-06-28 00:00:00,18:46:08.826,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,18:48:42.495,102900005118831,1,6.8,销售,否
2023-06-28 00:00:00,18:48:43.07,102900005115946,0.403,6,销售,否
2023-06-28 00:00:00,18:55:11.123,102900005116257,0.99,6,销售,否
2023-06-28 00:00:00,18:58:03.577,102900011030059,1,4.5,销售,否
2023-06-28 00:00:00,18:58:18.99,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,18:58:19.422,102900005115946,0.369,6,销售,否
2023-06-28 00:00:00,18:58:20.058,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,19:14:32.806,102900011022764,0.627,12,销售,否
2023-06-28 00:00:00,19:16:12.655,102900011032251,1,5.9,销售,否
2023-06-28 00:00:00,19:17:59.765,102900011030097,1,2.7,销售,是
2023-06-28 00:00:00,19:17:59.873,102900011030097,1,2.7,销售,是
2023-06-28 00:00:00,19:18:00.369,102900005116899,0.645,8,销售,是
2023-06-28 00:00:00,19:18:00.504,102900005116899,0.313,8,销售,是
2023-06-28 00:00:00,19:18:00.639,102900005116899,0.652,8,销售,是
2023-06-28 00:00:00,19:18:00.777,102900005116899,0.42,8,销售,是
2023-06-28 00:00:00,19:21:31.759,102900051000944,0.378,13,销售,是
2023-06-28 00:00:00,19:26:54.652,102900005116509,0.52,6,销售,否
2023-06-28 00:00:00,19:26:54.862,102900005118824,0.351,8,销售,是
2023-06-28 00:00:00,19:26:55.12,102900005115946,0.403,3.6,销售,是
2023-06-28 00:00:00,19:29:17.045,102900005118824,0.395,8,销售,是
